id,name,title,author_fn,author_ln,description,digitized,source,image,related,datasource,license,downloaded,created,contact,creator,note
362434,"Yup'ik Dialect Atlas and Study: ""SALMON BERRY,"" CLOUDBERRY",,,,"This map comes from a series of individual maps of Yup'ik dialect differences. The distribution maps have been created from survey results completed by bilingual teachers in 61 out of 68 Yup’ik villages. While the respective points may be the same in size, this does not reflect the population density: some villages can have less than fifty speakers while others have populations up to a thousand. 
Please note: The letters correspond to the map's original image. Thus, in this map, A stands for <i>aqavsik</i>, B stands for <i>aqevyik</i>, C stands for <i>atsalugpiaq</i>, D stands for <i>atsarpiaq</i>, E stands for <i>atsaq</i>, and F stands for <i>naunraq</i>, and G stands for <i>epulek</i> .  
For the Yup’ik item—<i>""Salmon berry"", cloudberry</i>—Jacobson suggests that <i>aqavsik/ aqevyik</i> is the original Yup’ik name and has cognates in other Eskimo. He also notes that this word is limited to Norton Sound Unaliq and Hooper Bay-Chevak within Yup’ik. All the words reflect the important role of this kind of berry in Yup’ik life except for <i>epulek</i> ‘one with a handle or stem' which is the descriptive Egegik localism. Finally, he points out that <i>atsaq</i> means just ‘berry’ and <i>naunraq</i> means just ‘plant’ in the areas where these words don’t mean ‘salmonberry’. <i>Atsarpiaq</i> and <i>atsalugpiaq</i> mean ‘genuine, original berry’. 
The table below shows Non-Yup'ik Languages that also share items of Yup'ik, the letters corresponding to the note above. The ones with an asterisk mean that there is no data found for the language. 
<table border=""1"">
<tr>
<th><b>Non-Yup’ik Languages</b></th>
<th><b> Notation</b> </th>
</tr>
<tr>
<td> North Alaskan Inupiaq</td>
<td>B</td>
</tr>
<tr>
<td> Seward Peninsula Inupiaq</td>
<td> B</td>
</tr>
<tr>
<td> Sirenikski </td>
<td> A</td>
</tr>
<tr>
<td> (Central) Siberian Yupik</td>
<td> A</td>
</tr>
<tr>
<td> Naukanski Yupik </td>
<td>  B</td>
</tr>
<tr>
<td> Konlag Alutiiq </td>
<td> A</td>
</tr>
<tr>
<td> Chugach Alutiiq </td>
<td> A</td>
</tr>
</table>",October 2012,jacobson1998,Yupik/salmon_berry_cloudberry.png,,,,,,,,
363007,"Yup'ik Dialect Atlas and Study: WOMAN'S OR SEMILUNAR KNIFE, ""ULU""",,,,"This map comes from a series of individual maps of Yup'ik dialect differences. The distribution maps have been created from survey results completed by bilingual teachers in 61 out of 68 Yup’ik villages. While the respective points may be the same in size, this does not reflect the population density: some villages can have less than fifty speakers while others have populations up to a thousand. 
Please note: The letters correspond to the map's original image. Thus, in this map, A stands for <i>uluaq</i> while B stands for <i>ulukaq</i>, and C stands for <i>kegginalek</i>. 
According to Jacobson, the two forms for<i>Woman’s or semilunar knife</i> are <i>uluaq</i> (with variant <i>ulukaq</i>) and <i>kegginalek</i>. The word <i>uluaq</i> is used almost everywhere in Yup’ik, while the word <i>kegginalek</i> is found only in Hooper Bay. Thus the word <i>kegginalek</i> is a local innovation with the literal meaning ‘one with a sharp edge (kegginaq, basically ‘face’)’.
The table below shows Non-Yup'ik Languages that also share items of Yup'ik, the letters corresponding to the note above. The ones with an asterisk mean that there is no data found for the language. 
<table border=""1"">
<tr>
<th><b>Non-Yup’ik Languages</b></th>
<th><b> Notation</b> </th>
</tr>
<tr>
<td> North Alaskan Inupiaq</td>
<td>A </td>
</tr>
<tr>
<td> Seward Peninsula Inupiaq</td>
<td> A</td>
</tr>
<tr>
<td> Sirenikski </td>
<td> * </td>
</tr>
<tr>
<td> (Central) Siberian Yupik</td>
<td> A </td>
</tr>
<tr>
<td> Naukanski Yupik </td>
<td> A </td>
</tr>
<tr>
<td> Konlag Alutiiq </td>
<td> B </td>
</tr>
<tr>
<td> Chugach Alutiiq </td>
<td> A </td>
</tr>
</table>",October 2012,jacobson1998,Yupik/womans_or_semilunar_knife_ulu.png,,,,,,,,
358088,Language Atlas of China: Mandarin in Xinjiang Uygur Autonomous Region,,,,,September 2012,wurm1987[B5],LanguageAtlasChina/Mandarin_Xinjiang_Uygur.jpg,,,,,,,,
361060,Yup'ik Dialect Atlas and Study: BECAUSE I LEFT,,,,"This map comes from a series of individual maps of Yup'ik dialect differences. The distributions maps have been created from survey results completed by bilingual teachers in 61 out of 68 Yup’ik villages. While the respective points may be the same in size, this does not reflect the population density: some villages can have less than fifty speakers while others have populations up to a thousand. 
Please note: The letters correspond to the map's original image. Thus, in this map, A stands for <i>ayagngama</i> while B stands for <i> ayiima</i>, and C stands for <i>asiima</i>. 
For the Yup’ik item—<i>Because I Left</i>—Jacobson notes that the suffix is used with “consequential verb mood”:  in one pattern the marker is <i>+nga-</i>, as in <i>ayagngama</i> ‘because I left’. Another pattern is from core GCY area: <i>(ng)a-</i>, such as <i>ayiima</i> from <i>ayagama</i>. Golovin, a village far from core GCY, also uses a variant of <i>ayiima</i>. 
The table below shows Non-Yup'ik Languages that also share items of Yup'ik, the letters corresponding to the note above. The ones with an asterisk mean that there is no data found for the language. 
<table border=""1"">
<tr>
<th><b>Non-Yup’ik Languages</b></th>
<th><b> Notation</b> </th>
</tr>
<tr>
<td> North Alaskan Inupiaq</td>
<td> * </td>
</tr>
<tr>
<td> Seward Peninsula Inupiaq</td>
<td> *</td>
</tr>
<tr>
<td> Sirenikski </td>
<td> * </td>
</tr>
<tr>
<td> (Central) Siberian Yupik</td>
<td> * </td>
</tr>
<tr>
<td> Naukanski Yupik </td>
<td>  * </td>
</tr>
<tr>
<td> Konlag Alutiiq </td>
<td> * </td>
</tr>
<tr>
<td> Chugach Alutiiq </td>
<td> * </td>
</tr>
</table>",October 2012,jacobson1998,Yupik/because_i_left.png,,,,,,,,
361151,Yup'ik Dialect Atlas and Study: BUMBLE BEE,,,,"This map comes from a series of individual maps of Yup'ik dialect differences. The distributions maps have been created from survey results completed by bilingual teachers in 61 out of 68 Yup’ik villages. While the respective points may be the same in size, this does not reflect the population density: some villages can have less than fifty speakers while others have populations up to a thousand. 
Please note: The letters correspond to the map's original image. Thus, in this map, A stands for <i>(e)vegtaq</i>, B stands for <i>megtaq</i>, C stands for <i>panayuli</i>, D stands for <i>uuqnikuq</i>, and E stands for <i>uuqnituq</i>. 
For the Yup’ik item—<i>Bumble bee</i>—Jacobson notes that <i>(e)vegtaq</i> ‘thing of the grass’ (the general eskimo word) is used for ‘bee’. <i>Megtaq</i> is a variant of <i>(e)vegtaq</i> and may be the imitative sound of bee.  <i>Uuqnikuq</i>  and <i>uuqnituq</i>  are “localisms” said by children to bees. <i>Panayuli</i>  ‘one that is good at spearing’ is a ""regionalism"" according to Jacobson.
The table below shows Non-Yup'ik Languages that also share items of Yup'ik, the letters corresponding to the note above. The ones with an asterisk mean that there is no data found for the language. 
<table border=""1"">
<tr>
<th><b>Non-Yup’ik Languages</b></th>
<th><b> Notation</b> </th>
</tr>
<tr>
<td> North Alaskan Inupiaq</td>
<td> X </td>
</tr>
<tr>
<td> Seward Peninsula Inupiaq</td>
<td> X</td>
</tr>
<tr>
<td> Sirenikski </td>
<td> A </td>
</tr>
<tr>
<td> (Central) Siberian Yupik</td>
<td>B</td>
</tr>
<tr>
<td> Naukanski Yupik </td>
<td>  B=* </td>
</tr>
<tr>
<td> Konlag Alutiiq </td>
<td>X</td>
</tr>
<tr>
<td> Chugach Alutiiq </td>
<td> * </td>
</tr>
</table>",October 2012,jacobson1998,Yupik/bumble_bee.png,,,,,,,,
361307,Yup'ik Dialect Atlas and Study: CROWBERRY,,,,"This map comes from a series of individual maps of Yup'ik dialect differences. The distribution maps have been created from survey results completed by bilingual teachers in 61 out of 68 Yup’ik villages. While the respective points may be the same in size, this does not reflect the population density: some villages can have less than fifty speakers while others have populations up to a thousand. 
Please note: The letters correspond to the map's original image. Thus, in this map, A stands for <i>paunraq</i>, B stands for <i>tan'gerpak</i>, and C stands for <i>kavlakuaraq</i>.  
For the Yup’ik item—<i>Crowberry</i>--Jacobson notes that <i> paunraq</i> has been the original Yup’ik name for small black berry and now is used in most Eskimo, the north of Yup’ik, outlaying Nunivak, and Egegik. <i>Tan'gerpak</i>, literally means ‘big blackness,’ is the most widespread Yup’ik name. <i>Kavlakuaraq</i> means ‘small bearberry' (<i>kavlak</i>) in Hooper Bay- Chevak localism.  
The table below shows Non-Yup'ik Languages that also share items of Yup'ik, the letters corresponding to the note above. The ones with an asterisk mean that there is no data found for the language. 
<table border=""1"">
<tr>
<th><b>Non-Yup’ik Languages</b></th>
<th><b> Notation</b> </th>
</tr>
<tr>
<td> North Alaskan Inupiaq</td>
<td> A</td>
</tr>
<tr>
<td> Seward Peninsula Inupiaq</td>
<td> A</td>
</tr>
<tr>
<td> Sirenikski </td>
<td> A </td>
</tr>
<tr>
<td> (Central) Siberian Yupik</td>
<td> A</td>
</tr>
<tr>
<td> Naukanski Yupik </td>
<td>  X</td>
</tr>
<tr>
<td> Konlag Alutiiq </td>
<td> X </td>
</tr>
<tr>
<td> Chugach Alutiiq </td>
<td> X</td>
</tr>
</table>",October 2012,jacobson1998,Yupik/crowberry.png,,,,,,,,
362163,Yup'ik Dialect Atlas and Study: ONE HUNDRED,,,,"This map comes from a series of individual maps of Yup'ik dialect differences. The distribution maps have been created from survey results completed by bilingual teachers in 61 out of 68 Yup’ik villages. While the respective points may be the same in size, this does not reflect the population density: some villages can have less than fifty speakers while others have populations up to a thousand. 
Please note: The letters correspond to the map's original image. Thus, in this map, A stands for <i>kavluun</i>, B stands for <i>talliman ipiaq</i>, C stands for <i>yuinaat talliman</i>, and D stands for <i>negavaq</i>.  
For the Yup’ik item—<i>One hundred</i>—Jacobson notes that 20 is the base on the Eskimo numerical system, so <i>yuinaat talliman</i> literally means ‘five twenties’, and <i>talliman ipiaq</i> is the same idea and one can see the discussion of <i>ipiaq</i> instead of <i>yuinaq</i> at FORTY. Surprisingly there are two words for 100 and may be from post-contact. The author speculates that <i>kavluun</i> may be a loan “used for primer caps which came in packs of 100”, and <i>negavaq</i> sounds like it is from <i>negaq</i> ‘snare, mesh of net’, and could be related to some net measurement. 
The table below shows Non-Yup'ik Languages that also share items of Yup'ik, the letters corresponding to the note above. The ones with an asterisk mean that there is no data found for the language. 
<table border=""1"">
<tr>
<th><b>Non-Yup’ik Languages</b></th>
<th><b> Notation</b> </th>
</tr>
<tr>
<td> North Alaskan Inupiaq</td>
<td>B</td>
</tr>
<tr>
<td> Seward Peninsula Inupiaq</td>
<td> B</td>
</tr>
<tr>
<td> Sirenikski </td>
<td> *</td>
</tr>
<tr>
<td> (Central) Siberian Yupik</td>
<td> C</td>
</tr>
<tr>
<td> Naukanski Yupik </td>
<td>  B</td>
</tr>
<tr>
<td> Konlag Alutiiq </td>
<td> D=X </td>
</tr>
<tr>
<td> Chugach Alutiiq </td>
<td> X</td>
</tr>
</table>",October 2012,jacobson1998,Yupik/one_hundred.png,,,,,,,,
362228,Yup'ik Dialect Atlas and Study: PATCH ON GARMENT,,,,"This map comes from a series of individual maps of Yup'ik dialect differences. The distribution maps have been created from survey results completed by bilingual teachers in 61 out of 68 Yup’ik villages. While the respective points may be the same in size, this does not reflect the population density: some villages can have less than fifty speakers while others have populations up to a thousand. 
Please note: The letters correspond to the map's original image. Thus, in this map, A stands for <i>qerrulliik</i> and B stands for <i>ulruk</i>.
For the Yup’ik item—<i>Patch on garment</i>—Jacobson addresses the distribution that follows the core GCY vs. peripheral GCY pattern. According to the author, neither word is a (recent) innovation which is unlike many other cases. One can find cognates of both <i>callmak</i> and <i>ilaaq</i> (means ‘addition’ in Alutiiq) to north and south of Yup’ik. 
The table below shows Non-Yup'ik Languages that also share items of Yup'ik, the letters corresponding to the note above. The ones with an asterisk mean that there is no data found for the language. 
<table border=""1"">
<tr>
<th><b>Non-Yup’ik Languages</b></th>
<th><b> Notation</b> </th>
</tr>
<tr>
<td> North Alaskan Inupiaq</td>
<td>A</td>
</tr>
<tr>
<td> Seward Peninsula Inupiaq</td>
<td> A</td>
</tr>
<tr>
<td> Sirenikski </td>
<td> *</td>
</tr>
<tr>
<td> (Central) Siberian Yupik</td>
<td> A</td>
</tr>
<tr>
<td> Naukanski Yupik </td>
<td>  A</td>
</tr>
<tr>
<td> Konlag Alutiiq </td>
<td> B </td>
</tr>
<tr>
<td> Chugach Alutiiq </td>
<td> B</td>
</tr>
</table>",October 2012,jacobson1998,Yupik/patch_on_garment.png,,,,,,,,
360191,"Language Atlas of China: Mandarin in Shaanxi, Gansu, Qinghai and Ningxia Provinces",,,,,September 2012,wurm1987[B4],LanguageAtlasChina/Mandarin_Shaanxi_Gansu_Qinghai_Ningxia.jpg,,,,,,,,
360780,Cameroon: Mefele speaking villages-LL-MAP,Mefele-speaking villages in Cameroon,,,"The map shows the locations of four villages where Shugule, Mouhour, Mefele and Sirak are spoken. It was created
		using data from Karyn Crawford's work on Mefele (Crawford 2005).
	Mefele is spoken in the Far North Province of Cameroon, Mayo-Tsanaga
Division, Mokolo Subdivision. The dialects, which generally consist of one village each and which are named after that village,
are located near Mokolo (Crawford 2005)- the sixth-largest city in the province. 
Crawford gives the following population data for the villages: 
<table border=""1"">
<tr>
	<th><em>Village</em></th>
	<th><em>1987 Census</em></th>
	<th><em>2002 Estimate</em></th>
</tr>
<tr>
	<td>Shugule</td>
	<td>3419</td>
	<td>4906</td>
</tr>
<tr>
	<td>Mouhour</td>
	<td>506</td>
	<td>726</td>
</tr>
<tdr>
	<td>Moufouélé</td>
	<td>1899</td>
	<td>2725</td>
</tr>
<tr>
	<td>Sirak</td>
	<td>1880</td>
	<td>2698</td>
</tr>
<tr>
	<td>Total</td>
	<td>7604</td>
	<td>10,912</td>
</tr>
</table>",,"Map was created with data from [ 
		Crawford, Karyn 2005 Lexicostatistics and Intelligibility Testing Survey with Simplified SLOPE of the Mefele Language. 
		SIL Electronic Report](http://www.sil.org/silesr/2005/silesr2005-021.pdf), and from [the National Geospatial intelligence Agency's online coordinate database](http://geonames.nga.mil)",,,,"[ Gnu Free Documentation License](http://www.gnu.org/licenses/fdl.html)",,2009,"GISLI, susanne@vejdemo.se","Susanne Vejdemo, GISLI Stockholm",
360910,Tuareg People (Public Content),Tuareg People,,,This map depicts areas where significant numbers of Tuareg people live.,October 2012,"[Wikimedia Commons, created by Mark Dingemanse](https://commons.wikimedia.org/wiki/File:Tuareg_area.png)",Tuareg/Tuareg.png,,,"[ Creative Commons](http://en.wikipedia.org/wiki/Creative_Commons)",,,,,
361099,Yup'ik Dialect Atlas and Study: BOAT,,,,"This map comes from a series of individual maps of Yup'ik dialect differences. The distributions maps have been created from survey results completed by bilingual teachers in 61 out of 68 Yup’ik villages. While the respective points may be the same in size, this does not reflect the population density: some villages can have less than fifty speakers while others have populations up to a thousand. 
Please note: The letters correspond to the map's original image. Thus, in this map, A stands for <i>angsaq</i>, B stands for <i>angyaq</i>, C stands for <i> palayaq</i>. 
For the Yup’ik item—<i>boat</i>—Jacobson notes that this area says <i>angsaq</i> instead of <i>angyaq</i>  due to ""Norton Sound Unaliq""; ""after a consonant which closes a stressed syllable one always has <i>s</i> rather than <i>y</i>”. It is same in Kotlik, Mountain Village, and Marshall. <i>Palayaq</i>  may be a blend with a Filipino loan <i>palayu</i> +Yup’ik <i>yaq</i>. 
The table below shows Non-Yup'ik Languages that also share items of Yup'ik, the letters corresponding to the note above. The ones with an asterisk mean that there is no data found for the language. 
<table border=""1"">
<tr>
<th><b>Non-Yup’ik Languages</b></th>
<th><b> Notation</b> </th>
</tr>
<tr>
<td> North Alaskan Inupiaq</td>
<td> X </td>
</tr>
<tr>
<td> Seward Peninsula Inupiaq</td>
<td> X</td>
</tr>
<tr>
<td> Sirenikski </td>
<td> B </td>
</tr>
<tr>
<td> (Central) Siberian Yupik</td>
<td> B </td>
</tr>
<tr>
<td> Naukanski Yupik </td>
<td>  B </td>
</tr>
<tr>
<td> Konlag Alutiiq </td>
<td>A=X>B</td>
</tr>
<tr>
<td> Chugach Alutiiq </td>
<td> A=X>B </td>
</tr>
</table>",October 2012,jacobson1998,Yupik/boat.png,,,,,,,,
361138,Yup'ik Dialect Atlas and Study: BUCKET,,,,"This map comes from a series of individual maps of Yup'ik dialect differences. The distributions maps have been created from survey results completed by bilingual teachers in 61 out of 68 Yup’ik villages. While the respective points may be the same in size, this does not reflect the population density: some villages can have less than fifty speakers while others have populations up to a thousand. 
Please note: The letters correspond to the map's original image. Thus, in this map, A stands for <i> qaltaq</i>, B stands for <i>qaltauq</i>, C stands for <i>tuqmik</i>, and D stands for <i>mertarcuun, mertarsuun</i>. 
For the Yup’ik item—<i>bucket</i>—Jacobson notes that <i>qaltaq</i> ‘bucket’ is the pan-Eskimo word and <i>tuqmik</i> is used in southernmost Yup’ik. He suggests that <i>mertarcuum</i> and <i>mertarrsuun</i> (the only form for ‘bucket’ in Hooper Bay-Chevak), literally means ‘device for fetching water’, may be recent because it uses the newer postbase for device.
The table below shows Non-Yup'ik Languages that also share items of Yup'ik, the letters corresponding to the note above. The ones with an asterisk mean that there is no data found for the language. 
<table border=""1"">
<tr>
<th><b>Non-Yup’ik Languages</b></th>
<th><b> Notation</b> </th>
</tr>
<tr>
<td> North Alaskan Inupiaq</td>
<td> A </td>
</tr>
<tr>
<td> Seward Peninsula Inupiaq</td>
<td> A</td>
</tr>
<tr>
<td> Sirenikski </td>
<td> * </td>
</tr>
<tr>
<td> (Central) Siberian Yupik</td>
<td>A </td>
</tr>
<tr>
<td> Naukanski Yupik </td>
<td>  A </td>
</tr>
<tr>
<td> Konlag Alutiiq </td>
<td>X</td>
</tr>
<tr>
<td> Chugach Alutiiq </td>
<td> X </td>
</tr>
</table>",October 2012,jacobson1998,Yupik/bucket.png,,,,,,,,
361216,"Yup'ik Dialect Atlas and Study: CLIFF, RIVER BANK",,,,"This map comes from a series of individual maps of Yup'ik dialect differences. The distribution maps have been created from survey results completed by bilingual teachers in 61 out of 68 Yup’ik villages. While the respective points may be the same in size, this does not reflect the population density: some villages can have less than fifty speakers while others have populations up to a thousand. 
Please note: The letters correspond to the map's original image. Thus, in this map, A stands for <i>ekvik</i> or <i>neqlernaq</i>, B stands for <i>peńaq</i>, C stands for <i>epnaq</i>, and D stands for <i> igceńeq</i> or <i>igcineq</i>. 
For the Yup’ik item—<i>Cliff, river bank</i>—Jacobson notes that <i>ekvik</i> is used for ‘river bank’ and <i>peńaq/epnaq</i> for ‘cliff’ in places where both words are used. <i>Peńaq/epnaq</i>  is more common in coastal areas because there are seaside cliffs there. He also explains that <i> igceńeq/ igcineq</i> means ‘a drop off’ and is from <i>igte-</i>  ‘to fall’. 
The table below shows Non-Yup'ik Languages that also share items of Yup'ik, the letters corresponding to the note above. The ones with an asterisk mean that there is no data found for the language. 
<table border=""1"">
<tr>
<th><b>Non-Yup’ik Languages</b></th>
<th><b> Notation</b> </th>
</tr>
<tr>
<td> North Alaskan Inupiaq</td>
<td> A/B </td>
</tr>
<tr>
<td> Seward Peninsula Inupiaq</td>
<td> A/B</td>
</tr>
<tr>
<td> Sirenikski </td>
<td> B </td>
</tr>
<tr>
<td> (Central) Siberian Yupik</td>
<td> B </td>
</tr>
<tr>
<td> Naukanski Yupik </td>
<td>  C </td>
</tr>
<tr>
<td> Konlag Alutiiq </td>
<td> B </td>
</tr>
<tr>
<td> Chugach Alutiiq </td>
<td> B </td>
</tr>
</table>",October 2012,jacobson1998,Yupik/cliff_river_bank.png,,,,,,,,
362267,Yup'ik Dialect Atlas and Study: PIKE (FISH),,,,"This map comes from a series of individual maps of Yup'ik dialect differences. The distribution maps have been created from survey results completed by bilingual teachers in 61 out of 68 Yup’ik villages. While the respective points may be the same in size, this does not reflect the population density: some villages can have less than fifty speakers while others have populations up to a thousand. 
Please note: The letters correspond to the map's original image. Thus, in this map, A stands for <i>cuukvak</i>, B stands for <i>cukvak</i>, C stands for <i>qalru</i>, D stands for <i>luqruuyak</i>, E stands for <i>keggsuli</i>, and F stands for <i>ciulek</i>.
For the Yup’ik item—<i>Pike (fish)</i>—Jacobson notes that <i>luqruuyak</i> is a rare loan word from Athabaskan (PORCUPINE is another), and what's surprising is that the upper Kuskokwim (that divides the Yup’ik <i>luqruuyak</i> area and Athabaskan territory) uses <i>qalru</i> which is not a loan word. Both<i>Keggsuli</i>  literally ‘good biter’ and <i>ciulek</i> ‘one with a front’ are “appropriate descriptive terms” for this fish. <i>Cuukvak</i> (predictable variant <i>cukvak</i> with “vowel compression”, see also KNEE) also occurs in <i>luqruuyak</i> area in the form of <i>cuukvaguaq</i> ‘alder tree’, literally ‘pretend, or one like, a <i>cuukvak</i>’. Its etymology could be from the bark of an alder that resemble pike skin on coloration. 
The table below shows Non-Yup'ik Languages that also share items of Yup'ik, the letters corresponding to the note above. The ones with an asterisk mean that there is no data found for the language. 
<table border=""1"">
<tr>
<th><b>Non-Yup’ik Languages</b></th>
<th><b> Notation</b> </th>
</tr>
<tr>
<td> North Alaskan Inupiaq</td>
<td>F</td>
</tr>
<tr>
<td> Seward Peninsula Inupiaq</td>
<td> F</td>
</tr>
<tr>
<td> Sirenikski </td>
<td> *</td>
</tr>
<tr>
<td> (Central) Siberian Yupik</td>
<td> *</td>
</tr>
<tr>
<td> Naukanski Yupik </td>
<td>  *</td>
</tr>
<tr>
<td> Konlag Alutiiq </td>
<td> C</td>
</tr>
<tr>
<td> Chugach Alutiiq </td>
<td> *</td>
</tr>
</table>",October 2012,jacobson1998,Yupik/pike_fish.png,,,,,,,,
362330,Yup'ik Dialect Atlas and Study: PORCUPINE,,,,"This map comes from a series of individual maps of Yup'ik dialect differences. The distribution maps have been created from survey results completed by bilingual teachers in 61 out of 68 Yup’ik villages. While the respective points may be the same in size, this does not reflect the population density: some villages can have less than fifty speakers while others have populations up to a thousand. 
Please note: The letters correspond to the map's original image. Thus, in this map, A stands for <i>ilaanquciq</i>, B stands for <i>nuuniq</i>, C stands for <i>issaluuq</i>, D stands for <i>issaluq</i>, and E stands for <i>cukilek</i>.  
For the Yup’ik item—<i>Porcupine</i>--Jacobson notes that <i>nuuniq</i> is a rare Yup’ik word from Athabaskan and is surprisingly found in the places that do not border Athabaskan territory, such as Kotlik, the Yukon delta, and the middle Yukon. He suggests that <i>issaluuq/ issaluq</i> may be a loan because its usual phonology, and the same form means ‘flock of birds take off in flight’ from Aleut. Like other groups, Yup’ik believes that porcupines shoot out their quills. <i>Cukilek</i>, literally means ‘one with quills’, is used for ‘stickleback’ in some areas as well. 
The table below shows Non-Yup'ik Languages that also share items of Yup'ik, the letters corresponding to the note above. The ones with an asterisk mean that there is no data found for the language. 
<table border=""1"">
<tr>
<th><b>Non-Yup’ik Languages</b></th>
<th><b> Notation</b> </th>
</tr>
<tr>
<td> North Alaskan Inupiaq</td>
<td>A</td>
</tr>
<tr>
<td> Seward Peninsula Inupiaq</td>
<td> A</td>
</tr>
<tr>
<td> Sirenikski </td>
<td> *</td>
</tr>
<tr>
<td> (Central) Siberian Yupik</td>
<td> *</td>
</tr>
<tr>
<td> Naukanski Yupik </td>
<td>  *</td>
</tr>
<tr>
<td> Konlag Alutiiq </td>
<td> B </td>
</tr>
<tr>
<td> Chugach Alutiiq </td>
<td> X</td>
</tr>
</table>",October 2012,jacobson1998,Yupik/porcupine.png,,,,,,,,
362356,"Yup'ik Dialect Atlas and Study: ""RABBIT,"" SNOWSHOE HARE",,,,"This map comes from a series of individual maps of Yup'ik dialect differences. The distribution maps have been created from survey results completed by bilingual teachers in 61 out of 68 Yup’ik villages. While the respective points may be the same in size, this does not reflect the population density: some villages can have less than fifty speakers while others have populations up to a thousand. 
Please note: The letters correspond to the map's original image. Thus, in this map, A stands for <i>maqaruaq</i>, B stands for <i>nullutuuyak</i>, and C stands for <i>uskaanaq</i>.  
For the Yup’ik item—<i>""Rabbit"", snowshoe hare</i>--Jacobson notes the pattern of north vs. south with the far-to-the-north dividing line. <i>Maqaruaq</i> means ‘pretend warmth’ and <i>nullutuuyak</i> ‘small one with a large buttocks’. <i>Uskaanaq</i>, the Egegik and Koniag Alutiiq word, is from Russian. 
The table below shows Non-Yup'ik Languages that also share items of Yup'ik, the letters corresponding to the note above. The ones with an asterisk mean that there is no data found for the language. 
<table border=""1"">
<tr>
<th><b>Non-Yup’ik Languages</b></th>
<th><b> Notation</b> </th>
</tr>
<tr>
<td> North Alaskan Inupiaq</td>
<td>X</td>
</tr>
<tr>
<td> Seward Peninsula Inupiaq</td>
<td> X</td>
</tr>
<tr>
<td> Sirenikski </td>
<td> X</td>
</tr>
<tr>
<td> (Central) Siberian Yupik</td>
<td> X</td>
</tr>
<tr>
<td> Naukanski Yupik </td>
<td>  X</td>
</tr>
<tr>
<td> Konlag Alutiiq </td>
<td> C=X </td>
</tr>
<tr>
<td> Chugach Alutiiq </td>
<td> X</td>
</tr>
</table>",October 2012,jacobson1998,Yupik/rabbit_snowshoe_hare.png,,,,,,,,
362408,Yup'ik Dialect Atlas and Study: ROPE (OF TWISTED FIBER),,,,"This map comes from a series of individual maps of Yup'ik dialect differences. The distribution maps have been created from survey results completed by bilingual teachers in 61 out of 68 Yup’ik villages. While the respective points may be the same in size, this does not reflect the population density: some villages can have less than fifty speakers while others have populations up to a thousand. 
Please note: The letters correspond to the map's original image. Thus, in this map, A stands for <i>milu'uvkaaq</i>, B stands for <i>pilu'uvkaaq</i>, C stands for <i>ilavkuku</i>, D stands for <i>qip'arpak</i>, and E stands for <i>qecik</i>.  
For the Yup’ik item—<i>Rope (of twisted fiber)</i>—Jacobson notes <i>milu'uvkaaq/ pilu'uvkaaq</i> is from Russian <i>veryо́vka</i> and may be the source of <i>ilavkuku</i>. The apical “r” in place of Yup’ik <i>l</i>                       in the Alutiiq cognate of <i>ilavkuku</i> indicates the Russian origin. However, these two forms <i>milu'uvkaaq/ pilu'uvkaaq</i> and <i>ilavkuku</i>are so different that it is hard to see that they are the same Russian source. Finally, the author explains the localism <i>qip'arpak</i> which literally means ‘big twisted thing’ and <i>qecik</i> ‘hide’. 
The table below shows Non-Yup'ik Languages that also share items of Yup'ik, the letters corresponding to the note above. The ones with an asterisk mean that there is no data found for the language. 
<table border=""1"">
<tr>
<th><b>Non-Yup’ik Languages</b></th>
<th><b> Notation</b> </th>
</tr>
<tr>
<td> North Alaskan Inupiaq</td>
<td>*</td>
</tr>
<tr>
<td> Seward Peninsula Inupiaq</td>
<td> *</td>
</tr>
<tr>
<td> Sirenikski </td>
<td> *</td>
</tr>
<tr>
<td> (Central) Siberian Yupik</td>
<td> *</td>
</tr>
<tr>
<td> Naukanski Yupik </td>
<td>  *</td>
</tr>
<tr>
<td> Konlag Alutiiq </td>
<td> C </td>
</tr>
<tr>
<td> Chugach Alutiiq </td>
<td> *</td>
</tr>
</table>",October 2012,jacobson1998,Yupik/rope_of_twisted_fiber.png,,,,,,,,
